task_create_time, task_end_time, job_id, task_id,number_of_instances, status, number_of_cpus_requested_per_instance_in_the_task,normalized_memory_requested_per_instance_in_the_task
28834,28891,5284,32660,1,Terminated,50,0.007998343
18502,18880,5295,32709,3,Terminated,50,0.00805529
18502,18734,5295,32708,35,Terminated,50,0.008873243
18502,18804,5295,32713,91,Terminated,50,0.016007041
18502,18734,5295,32710,35,Terminated,50,0.008873243
18502,18508,5295,32712,1,Terminated,50,0.00393446
18502,18512,5295,32718,1,Terminated,50,0.004120829
18502,19178,5295,32705,131,Terminated,50,0.008039759
18502,18508,5295,32715,1,Terminated,50,0.005404706
18502,18886,5295,32719,1,Terminated,50,0.004053529
18502,18884,5295,32717,1,Terminated,50,0.005404706
18502,18943,5295,32707,35,Terminated,50,0.008873243
18502,18507,5295,32711,1,Terminated,50,0.005404706
18502,18884,5295,32716,1,Terminated,50,0.005404706
18502,19190,5295,32706,1,Terminated,50,0.004053529
18503,18686,5295,32714,5745,Terminated,50,0.004421091
23263,23280,5302,32768,1,Terminated,100,0.002754122
37797,37844,5309,32789,30,Terminated,50,0.016007041
37797,37849,5309,32790,27,Terminated,50,0.016007041
37797,37890,5309,32786,243,Terminated,50,0.008132943
37797,37814,5309,32787,3,Terminated,50,0.00805529
37797,37859,5309,32788,127,Terminated,50,0.013356457
42592,42644,5315,32805,1,Terminated,100,0.002754122
43247,43299,5321,32814,1,Terminated,100,0.002754122
44561,44619,5325,32820,1,Terminated,100,0.002754122
47116,47175,5331,32829,1,Terminated,100,0.002754122
50757,50832,5337,32838,1,Terminated,100,0.002754122
16293,16310,5354,32898,30,Waiting,,
16293,16310,5354,32895,1,Waiting,,
16293,16310,5354,32899,1,Waiting,,
16293,16310,5354,32896,1,Waiting,,
16293,16310,5354,32897,233,Waiting,,
16531,17052,5355,32900,1,Terminated,50,0.004094945
16531,16803,5355,32902,233,Terminated,50,0.005736029
16531,16536,5355,32901,1,Terminated,50,0.005404706
16531,17058,5355,32904,1,Terminated,50,0.004094945
16531,17046,5355,32903,30,Terminated,50,0.008179536
56434,0,5359,32913,979,Running,,
56434,56521,5359,32914,489,Terminated,100,0.005404706
56434,0,5359,32915,489,Running,100,0.005404706
53140,53547,5373,32954,267,Terminated,50,0.016007041
53140,53325,5373,32955,3,Terminated,50,0.010705873
53140,53741,5373,32952,779,Terminated,50,0.013356457
53140,53244,5373,32953,7,Terminated,50,0.016007041
53140,53810,5373,32956,759,Terminated,50,0.008790412
53686,53990,5378,32967,15,Terminated,100,0.002754122
55195,55281,5380,32973,2,Terminated,100,0.002754122
651,757,5382,32980,17,Terminated,50,0.013356457
651,717,5382,32981,23,Terminated,50,0.018657624
651,684,5382,32982,210,Terminated,50,0.016007041
651,778,5382,32983,35,Terminated,50,0.009546243
651,874,5382,32979,219,Terminated,50,0.008262366
890,958,5386,32988,282,Terminated,50,0.016007041
1399,1781,5388,32993,161,Terminated,50,0.016007041
1399,1405,5388,32992,1,Terminated,50,0.004084591
1399,1905,5388,32994,565,Terminated,50,0.009525535
2002,2012,5393,33017,1,Waiting,,
2002,2012,5393,33018,625,Waiting,,
2002,2012,5393,33016,1,Waiting,,
2482,3535,5402,33054,1,Terminated,50,0.004400383
2482,2807,5402,33051,1,Terminated,50,0.005404706
2482,2488,5402,33049,1,Terminated,50,0.004084591
2483,3526,5402,33050,17228,Terminated,50,0.016338364
2482,2486,5402,33048,1,Terminated,50,0.004074237
2482,2501,5402,33053,1,Terminated,50,0.00413636
2482,2807,5402,33052,1,Terminated,50,0.004131183
5938,6019,5413,33096,139,Running,50,0.016338364
5938,6019,5413,33097,500,Failed,50,0.016338364
6212,6222,5416,33101,195,Waiting,,
6212,6222,5416,33102,287,Waiting,,
6232,6508,5417,33104,287,Terminated,50,0.010705873
6232,6473,5417,33103,195,Terminated,50,0.013356457
6402,6722,5423,33134,1,Terminated,50,0.005404706
6401,7259,5423,33135,115,Terminated,50,0.00820542
6401,7060,5423,33133,185,Terminated,50,0.013356457
6402,6715,5423,33132,1,Terminated,50,0.003820568
6402,6407,5423,33131,1,Terminated,50,0.00406906
6499,6508,5424,33138,76,Terminated,50,0.00805529
6499,6705,5424,33139,977,Terminated,50,0.009204566
6499,6516,5424,33136,801,Terminated,50,0.00805529
6499,6582,5424,33137,2058,Terminated,50,0.009044081
7131,7299,5426,33142,48,Terminated,100,0.002754122
8120,9858,5439,33167,2139,Terminated,50,0.016007041
9882,10112,5440,33168,11,Terminated,100,0.002754122
8574,9274,5444,33188,31,Terminated,50,0.016007041
8574,8896,5444,33187,27,Terminated,50,0.016007041
8574,8773,5444,33194,13,Terminated,50,0.005736029
8574,8578,5444,33193,1,Terminated,50,0.004089768
8574,9621,5444,33190,41,Terminated,50,0.009163151
8574,9636,5444,33195,5,Terminated,50,0.00847462
8574,9798,5444,33196,7,Terminated,50,0.005736029
8574,8724,5444,33186,1,Terminated,50,0.00995522
8574,8601,5444,33192,1,Terminated,50,0.00805529
8574,8685,5444,33191,3,Terminated,50,0.00827272
8574,9335,5444,33189,37,Terminated,50,0.016007041
9573,9782,5447,33201,7,Terminated,100,0.002754122
9417,9519,5466,33452,3,Running,50,0.00785339
9417,9519,5466,33464,1,Running,50,0.005404706
9417,9519,5466,33467,7,Running,50,0.00785339
9417,9519,5466,33481,1,Running,50,0.005404706
9417,9519,5466,33447,1,Running,50,0.005404706
9417,9519,5466,33449,1,Running,50,0.005404706
9417,9519,5466,33476,1,Running,50,0.004105299
9417,9519,5466,33436,1,Running,50,0.005404706
9417,9519,5466,33438,1,Running,50,0.005404706
9417,9519,5466,33486,1,Running,50,0.004094945
9417,9519,5466,33461,1,Running,50,0.00805529
9417,9519,5466,33451,1,Running,50,0.004053529
9417,9519,5466,33427,1,Running,50,0.005404706
9417,9420,5466,33424,1,Terminated,50,0.005404706
9417,9519,5466,33460,1,Running,50,0.005404706
9417,9519,5466,33455,1,Running,50,0.004037999
9417,9519,5466,33470,3,Running,50,0.00805529
9417,9519,5466,33466,1,Running,50,0.005404706
9417,9519,5466,33430,3,Running,50,0.00805529
9417,9519,5466,33456,1,Running,50,0.010705873
9417,9519,5466,33421,1,Running,50,0.005404706
9417,9519,5466,33473,1,Running,50,0.005404706
9417,9519,5466,33480,1,Running,50,0.005404706
9417,9519,5466,33482,1,Running,50,0.005404706
9417,9519,5466,33477,1,Running,50,0.005404706
9417,9519,5466,33457,1,Running,50,0.005404706
9417,9519,5466,33453,1,Running,50,0.005404706
9417,9519,5466,33440,1,Running,50,0.005404706
9417,9519,5466,33439,1,Running,50,0.005404706
9417,9519,5466,33433,1,Running,50,0.004053529
9417,9519,5466,33431,1,Running,50,0.005404706
9417,9519,5466,33434,5,Running,50,0.00785339
9417,9519,5466,33437,1,Running,50,0.004053529
9417,9519,5466,33442,1,Running,50,0.005404706
9417,9519,5466,33479,1,Running,50,0.00805529
9417,9519,5466,33462,1,Running,50,0.004094945
9417,9519,5466,33428,7,Running,50,0.007858567
9417,9519,5466,33419,1,Running,50,0.004110476
9417,9519,5466,33472,1,Running,50,0.005404706
9417,9519,5466,33469,1,Running,50,0.005404706
9417,9519,5466,33463,1,Running,50,0.005404706
9417,9519,5466,33426,3,Running,50,0.00785339
9417,9519,5466,33443,1,Running,50,0.004131183
9417,9519,5466,33454,3,Running,50,0.00785339
9417,9519,5466,33471,1,Running,50,0.005404706
9417,9519,5466,33475,1,Running,50,0.003836099
9417,9420,5466,33483,1,Terminated,50,0.005404706
9417,9519,5466,33446,1,Running,50,0.005404706
9417,9519,5466,33485,1,Running,50,0.005404706
9417,9519,5466,33484,1,Running,50,0.005404706
9417,9519,5466,33459,3,Running,50,0.00805529
9417,9519,5466,33422,1,Running,50,0.005404706
9417,9519,5466,33423,22,Failed,50,0.010705873
9417,9519,5466,33441,1,Running,50,0.00805529
9417,9519,5466,33444,1,Running,50,0.005404706
9417,9519,5466,33450,5,Running,50,0.007858567
9417,9519,5466,33420,1,Running,50,0.005404706
9417,9519,5466,33435,1,Running,50,0.005404706
9417,9519,5466,33465,1,Running,50,0.005404706
9417,9519,5466,33425,1,Running,50,0.005404706
9417,9519,5466,33468,1,Running,50,0.005404706
9417,9519,5466,33487,9,Running,50,0.007858567
9417,9519,5466,33429,1,Running,50,0.005404706
9417,9519,5466,33432,15,Running,50,0.007858567
9417,9519,5466,33445,1,Running,50,0.004094945
9417,9519,5466,33448,1,Running,50,0.005404706
9417,9519,5466,33458,1,Running,50,0.005404706
9417,9519,5466,33474,1,Running,50,0.004094945
9417,9519,5466,33478,1,Running,50,0.00805529
9662,0,5470,33563,9,Running,100,0.002754122
9960,9969,5471,33564,1,Terminated,50,0.005736029
9960,10892,5471,33567,463,Terminated,50,0.008645459
9960,10735,5471,33566,525,Terminated,50,0.016007041
9960,10159,5471,33565,735,Terminated,50,0.016007041
10766,11085,5478,33598,313,Terminated,50,0.008350374
10766,11027,5478,33596,186,Terminated,50,0.010705873
10766,10812,5478,33597,25,Terminated,50,0.009168328
13721,13966,5490,33645,62,Terminated,50,0.013356457
13721,13919,5490,33642,202,Terminated,50,0.013356457
13721,13938,5490,33641,216,Terminated,50,0.013356457
13721,14041,5490,33639,219,Terminated,50,0.00820542
13721,14145,5490,33640,589,Terminated,50,0.008899128
13721,13893,5490,33646,37,Terminated,50,0.013356457
13721,13998,5490,33650,9,Terminated,50,0.009251158
13721,13967,5490,33649,17,Terminated,50,0.008624751
13721,13949,5490,33644,99,Terminated,50,0.013356457
13721,13899,5490,33647,24,Terminated,50,0.013356457
13721,13889,5490,33648,17,Terminated,50,0.013356457
13721,13885,5490,33643,132,Terminated,50,0.013356457
29203,29711,5531,33885,3,Terminated,50,0.00805529
29203,29727,5531,33887,3,Terminated,50,0.00805529
29204,29742,5531,33906,7,Terminated,50,0.008065643
29204,30063,5531,33910,1,Terminated,50,0.004151891
29203,29751,5531,33891,1,Terminated,50,0.004115652
29204,29709,5531,33893,1,Terminated,50,0.00805529
29204,29709,5531,33894,5,Terminated,50,0.00847462
29204,29707,5531,33895,105,Terminated,50,0.008578159
29203,29710,5531,33886,43,Terminated,50,0.008469443
29204,29738,5531,33899,3,Terminated,50,0.008417674
29204,30169,5531,33901,1,Terminated,50,0.005736029
29204,29697,5531,33911,23,Terminated,50,0.008572982
29204,29650,5531,33884,1463,Terminated,50,0.010043227
29203,29724,5531,33888,35,Terminated,50,0.008402143
29204,29743,5531,33909,117,Terminated,50,0.008428028
29204,30190,5531,33902,1,Terminated,50,0.005736029
29204,30046,5531,33900,1,Terminated,50,0.004079414
29204,29715,5531,33898,1,Terminated,50,0.004084591
29204,29710,5531,33897,5,Terminated,50,0.008360728
29204,29730,5531,33904,7,Terminated,50,0.00805529
29204,29709,5531,33905,193,Terminated,50,0.008479797
29204,30041,5531,33889,1,Terminated,50,0.00805529
29204,30022,5531,33896,1,Terminated,50,0.004120829
29203,29746,5531,33890,27,Terminated,50,0.008412497
29204,29700,5531,33892,3,Terminated,50,0.008521212
29204,30221,5531,33903,1,Terminated,50,0.005736029
29204,29728,5531,33907,157,Terminated,50,0.008402143
29204,30068,5531,33908,1,Terminated,50,0.008013874
30810,31091,5532,33916,735,Terminated,50,0.005736029
30810,30868,5532,33914,74,Terminated,50,0.009893097
30810,30828,5532,33915,2,Terminated,50,0.004094945
30810,31136,5532,33917,1483,Terminated,50,0.005736029
30810,31201,5532,33913,359,Terminated,50,0.008262366
30810,31185,5532,33912,579,Terminated,50,0.005736029
43493,43817,5542,33947,551,Terminated,50,0.005736029
43494,43550,5542,33949,45,Terminated,50,0.013356457
43493,43770,5542,33948,12,Terminated,50,0.018657624
43494,43556,5542,33950,115,Terminated,50,0.013356457
47646,47769,5548,33965,6,Terminated,100,0.002754122
54984,54990,5557,34016,1,Terminated,50,0.005404706
54984,54990,5557,34011,1,Terminated,50,0.005404706
54984,54986,5557,34014,1,Terminated,50,0.005404706
54984,55142,5557,34018,73,Terminated,50,0.010705873
54984,55054,5557,34015,45,Terminated,50,0.016007041
54984,54991,5557,34013,3,Terminated,50,0.00805529
54984,54986,5557,34017,1,Terminated,50,0.005404706
54984,55086,5557,34012,123,Terminated,50,0.010705873
55887,0,5564,34063,709,Running,50,0.127331556
55887,0,5564,34059,709,Running,,
55887,0,5564,34056,709,Running,,
55886,0,5564,34049,709,Running,50,0.127331556
55887,56211,5564,34053,709,Failed,50,0.127331556
55887,0,5564,34055,709,Running,50,0.127331556
55887,0,5564,34061,709,Running,50,0.127331556
55887,0,5564,34062,709,Running,,
55886,0,5564,34051,709,Running,50,0.127331556
55887,0,5564,34050,709,Running,50,0.127331556
55887,0,5564,34052,709,Running,50,0.127331556
55887,0,5564,34057,709,Running,,
55887,0,5564,34058,709,Running,50,0.127331556
55887,0,5564,34054,709,Running,50,0.127331556
55887,0,5564,34060,709,Running,50,0.127331556
2862,2873,5565,34064,1,Terminated,50,0.004089768
2862,2877,5565,34065,1539,Failed,50,0.016338364
2903,2910,5566,34066,1,Terminated,50,0.004089768
2903,3208,5566,34067,1539,Terminated,50,0.016338364
3229,3509,5567,34068,23,Terminated,100,0.002754122
14541,14560,5568,34071,782,Terminated,50,0.004115652
14541,14862,5568,34069,1,Terminated,50,0.004182952
14541,14568,5568,34073,1,Terminated,50,0.004208837
14541,14549,5568,34070,33,Terminated,50,0.004141537
14541,14867,5568,34074,1,Terminated,50,0.004162245
14541,14857,5568,34072,1,Terminated,50,0.004120829
8526,10178,5569,34075,1456,Terminated,50,0.021308208
8526,8666,5569,34076,56,Terminated,50,0.013356457
8526,8703,5569,34077,521,Terminated,50,0.013356457
8526,12593,5569,34080,347,Terminated,50,0.008666166
8526,12403,5569,34079,710,Terminated,50,0.009520358
8526,11657,5569,34078,1301,Terminated,50,0.018657624
13978,14230,5585,34156,17,Terminated,100,0.002754122
14203,15807,5592,34176,451,Terminated,50,0.016007041
14203,14277,5592,34179,11,Terminated,50,0.010705873
14203,14573,5592,34178,1246,Terminated,50,0.016007041
14203,15614,5592,34175,499,Terminated,50,0.016007041
14203,14288,5592,34177,205,Terminated,50,0.016007041
14203,15898,5592,34182,539,Terminated,50,0.008438382
14203,15241,5592,34181,911,Terminated,50,0.010503973
14203,14951,5592,34180,1071,Terminated,50,0.021308208
17041,17378,5601,34206,8,Terminated,100,0.002754122
16323,16759,5604,34213,385,Terminated,50,0.013356457
16323,16431,5604,34212,7,Terminated,50,0.013356457
16323,17156,5604,34214,383,Terminated,50,0.008303782
48595,49385,5615,34248,140,Terminated,50,0.013356457
48595,49422,5615,34249,229,Terminated,50,0.008164005
49437,49915,5616,34250,7,Terminated,100,0.002754122
14391,14468,5631,34328,4261,Terminated,100,0.002754122
16206,16215,5633,34333,186,Terminated,100,0.002754122
995,998,5643,34390,1,Terminated,50,0.004115652
995,1025,5643,34391,1,Terminated,50,0.004074237
995,1025,5643,34396,1,Terminated,50,0.004094945
995,1025,5643,34387,1,Terminated,50,0.00805529
995,1025,5643,34394,1,Terminated,50,0.00400176
995,1025,5643,34392,1,Terminated,50,0.004037999
995,996,5643,34388,1,Terminated,50,0.004053529
995,1007,5643,34389,1,Terminated,50,0.00805529
995,1025,5643,34397,1,Terminated,50,0.003965522
995,1013,5643,34393,1,Terminated,50,0.00805529
995,1026,5643,34395,1,Terminated,50,0.004094945
1665,1667,5646,34414,1,Terminated,50,0.004053529
1665,1686,5646,34420,3,Terminated,50,0.00400176
1665,1686,5646,34413,3,Terminated,50,0.00805529
1665,1686,5646,34421,3,Terminated,50,0.004094945
1665,1675,5646,34419,3,Terminated,50,0.00805529
1665,1674,5646,34415,1,Terminated,50,0.00805529
1665,1678,5646,34416,32,Terminated,50,0.004115652
1665,1686,5646,34417,3,Terminated,50,0.004074237
1665,1686,5646,34423,3,Terminated,50,0.003965522
1665,1686,5646,34418,3,Terminated,50,0.004037999
1665,1687,5646,34422,3,Terminated,50,0.004094945
2067,2071,5649,34449,1,Terminated,50,0.004115652
2067,2095,5649,34450,1,Terminated,50,0.004074237
2067,2096,5649,34456,1,Terminated,50,0.003965522
2067,2096,5649,34453,1,Terminated,50,0.00400176
2067,2082,5649,34448,1,Terminated,50,0.00805529
2067,2067,5649,34447,1,Terminated,50,0.004053529
2067,2096,5649,34455,1,Terminated,50,0.004094945
2067,2096,5649,34454,1,Terminated,50,0.004094945
2067,2095,5649,34446,1,Terminated,50,0.00805529
2067,2086,5649,34452,1,Terminated,50,0.00805529
2067,2095,5649,34451,1,Terminated,50,0.004037999
3118,3127,5651,34463,2,Terminated,50,0.004110476
3118,3128,5651,34461,1,Terminated,50,0.005404706
3118,3119,5651,34462,1,Terminated,50,0.004105299
3118,3119,5651,34464,1,Terminated,50,0.005404706
4503,4654,5653,34483,455,Terminated,100,0.005404706
4937,4951,5655,34489,87,Terminated,100,0.005404706
4937,4974,5655,34491,87,Terminated,100,0.005404706
4937,4968,5655,34490,87,Terminated,100,0.005404706
4937,4939,5655,34488,1,Terminated,100,0.005404706
5596,6082,5658,34544,1,Terminated,50,0.008583335
5597,6099,5658,34573,83,Terminated,50,0.008246836
5597,6072,5658,34572,5,Terminated,50,0.008164005
5597,6444,5658,34571,1,Terminated,50,0.00805529
5597,6241,5658,34564,1,Terminated,50,0.008526389
5597,6087,5658,34568,1,Terminated,50,0.009028551
5597,6187,5658,34560,1,Terminated,50,0.009240804
5597,6149,5658,34558,1,Terminated,50,0.009240804
5597,6092,5658,34555,1,Terminated,50,0.00941682
5596,6188,5658,34553,1,Terminated,50,0.00805529
5597,6166,5658,34559,1,Terminated,50,0.009235628
5596,6551,5658,34539,9,Terminated,50,0.008086351
5596,6167,5658,34550,1,Terminated,50,0.00805529
5597,6111,5658,34576,1,Terminated,50,0.008733466
5596,6196,5658,34554,1,Terminated,50,0.005404706
5597,6221,5658,34563,1,Terminated,50,0.008805943
5597,6207,5658,34561,1,Terminated,50,0.007946574
5597,6106,5658,34569,1,Terminated,50,0.00805529
5597,6274,5658,34566,1,Terminated,50,0.00793622
5596,6110,5658,34546,1,Terminated,50,0.00805529
5596,6096,5658,34545,1,Terminated,50,0.00805529
5597,6080,5658,34578,3,Terminated,50,0.008396966
5596,6179,5658,34552,1,Terminated,50,0.00805529
5596,6124,5658,34551,5,Terminated,50,0.016007041
5596,6139,5658,34548,1,Terminated,50,0.00805529
5596,6059,5658,34540,145,Terminated,50,0.016007041
5596,6105,5658,34541,3,Terminated,50,0.00805529
5596,6119,5658,34542,1,Terminated,50,0.008842182
5597,6283,5658,34567,1,Terminated,50,0.00805529
5597,6086,5658,34574,1,Terminated,50,0.00881112
5597,6098,5658,34575,1,Terminated,50,0.008671343
5597,6260,5658,34565,1,Terminated,50,0.008184713
5597,6428,5658,34570,1,Terminated,50,0.00805529
5597,6130,5658,34557,1,Terminated,50,0.008780058
5597,6099,5658,34579,1,Terminated,50,0.009178681
5596,6469,5658,34538,7,Terminated,50,0.008821474
5596,6126,5658,34547,1,Terminated,50,0.00805529
5596,6153,5658,34549,1,Terminated,50,0.00805529
5597,6111,5658,34556,1,Terminated,50,0.009240804
5596,6135,5658,34543,1,Terminated,50,0.008821474
5597,6532,5658,34562,1,Terminated,50,0.016007041
5597,6121,5658,34577,1,Terminated,50,0.008562628
5206,5236,5660,34614,1,Terminated,50,0.004037999
5206,5225,5660,34615,1,Terminated,50,0.00805529
5206,5236,5660,34616,1,Terminated,50,0.00400176
